created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Sentiment Analysis (Label)
Sat Nov 13 23:56:08 +0000 2021,1.4596714537170412e+18,"@DFan334281 @Kram37637016 @manchildastnt What’s false, the statement is true. Did you know —London (CNN Business)Covid-19 vaccines have created at least nine new billionaires after shares in companies producing the shots soared.",0.0,0.0,0,0.0,en,72442443,1458897792693420039,homen2,https://twitter.com/homen2/status/1459671453717041155,Positive
Sat Nov 13 23:56:07 +0000 2021,1.459671447631274e+18,@MeredthSalenger Unfortunately I know it will happen to us. My M-I-L is afraid of the vaccine bc of all the BS she sees. She had COVID and was sick for almost 3 mos. I tried and she panicked. These people are causing real harm by spreading lies. I’ll keep trying.,0.0,0.0,0,0.0,en,112818575,1459641477781360640,doxie15,https://twitter.com/doxie15/status/1459671447631273992,Negative
Sat Nov 13 23:55:38 +0000 2021,1.4596713255141212e+18,@HansNiesund @Nowaykid @PHoppy2010 @talkRADIO @JamesMelville @petercardwell @DrHoenderkamp That's not the message they trying to sell they trying to sell get vaccine and eventually covid will go not happening infection will happen for ever they got to get their heads around that ASAP,0.0,1.0,0,1.0,en,294348293,1459468985976733698,wildey_1,https://twitter.com/wildey_1/status/1459671325514121224,Negative
Sat Nov 13 23:55:34 +0000 2021,1.4596713099866317e+18,@ChiTown6798 @NoShadyLady @BNODesk Are you talking about the country that's on it's 4th booster and still has covid issues? My point has been we should be doing more than just pushing vaccines to stop the spread of covid. I haven't left. Try again,0.0,1.0,0,0.0,en,1150871245375721473,1459642984866144262,LegParade,https://twitter.com/LegParade/status/1459671309986631681,Neutral
Sat Nov 13 23:55:27 +0000 2021,1.4596712812474e+18,"@blackwomenviews I just went to the CDC site, it says that originally recommended a 14 day interval between covid &amp  other vaccines, but updated their guidance on Oct 5 to say both could be done simultaneously. So my Dr is giving me outdated info. Ugh. https://t.co/xGwWORV5Yf",0.0,1.0,0,1.0,en,1185237441839554560,1459666693878423557,bcw_dc,https://twitter.com/bcw_dc/status/1459671281247399941,Neutral
Sat Nov 13 23:55:14 +0000 2021,1.4596712279754056e+18,I'm so happy to say that both kids have gotten their COVID-19 vaccines today. This follows getting their flu shots just a few weeks ago.  Can't wait for that second shot in a few weeks.,0.0,1.0,0,8.0,en,38293796,1459671227975405568,benj_fry,https://twitter.com/benj_fry/status/1459671227975405568,Positive
Sat Nov 13 23:55:07 +0000 2021,1.4596711988587151e+18,"@E_thenJ_thenD @troonpilled @MozzaR21 @Danecek3000 @PoliticsForAlI Vaccines are preventive rather than treatment, they are not 💯 effective, just as the flu vaccine,  if the flu slightly mutates in a given year you will get flu. I’m not conflating flu with covid by the way, only in so much as they are infectious",0.0,0.0,0,0.0,en,40455992,1459649029374193668,mikerainham,https://twitter.com/mikerainham/status/1459671198858715141,Negative
Sat Nov 13 23:54:56 +0000 2021,1.4596711527548928e+18,@E_thenJ_thenD @AndyCousens @skdjdjjcdjjcjc @CraigPridmore @PoliticsForAlI They have weaker immune systems which can cause death quicker &amp  easier. So if a vaccine helps with that they should have had it.  A regular healthy normal aged adult shouldn’t be affected by covid so why should they have a vaccine which doesn’t stop them getting or passing it on?,0.0,1.0,0,0.0,en,137315296,1459649029374193668,rickwhufc,https://twitter.com/rickwhufc/status/1459671152754892802,Neutral
Wed Jun 23 23:59:59 +0000 2021,1.4078509581687685e+18,Extra special to vaccinate at my home clinic at 80 Bond @UnityHealthTO giving 2nd doses to those who received AZ from us  This was a low maintenance crowd—they knew that any 2 doses of an approved vaccine gives you needed protection against Covid  #ThisIsOurShot @UofTFamilyMed https://t.co/Dd0IjYhvFJ,0.0,1.0,1,26.0,en,594223726,1407850958168768517,tara_kiran,https://twitter.com/tara_kiran/status/1407850958168768517,Positive
Wed Jun 23 23:59:55 +0000 2021,1.4078509393153267e+18,"Yes, covid vaccines are spreading variants https://t.co/SL4OtKIOTt",0.0,0.0,1,0.0,en,22139344,1407850939315326983,manyhopes,https://twitter.com/manyhopes/status/1407850939315326983,Neutral
Wed Jun 23 23:59:49 +0000 2021,1.4078509135748874e+18,"The trials"" are underway to discredit #Ivermectin. Never underestimate the collective malice of the vaccine prophets who do not want to treat covid. To borrow from Thatcher, they would rather millions die than allow cheap and effective covid treatments.""",0.0,1.0,1,1.0,en,431677460,1407850913574887432,MPeters74,https://twitter.com/MPeters74/status/1407850913574887432,Negative
Wed Jun 23 23:59:31 +0000 2021,1.4078508416173015e+18,"Wow 87  new confirmed cases of COVID-19 in British Columbia. Thanks fellow Canadians for wearing a mask, hand sanitizing and getting our vaccines. We are doing this. We are stronger together. #covid19bc #Canada https://t.co/9j7x1MBdix",0.0,1.0,0,2.0,en,2913095288,1407850841617301506,Voice4Silent,https://twitter.com/Voice4Silent/status/1407850841617301506,Positive
Wed Jun 23 23:59:28 +0000 2021,1.407850828027863e+18,@PTCLOfficial i have done it 1st doze of covid vaccine its all credit goes upto Pti Govt if any one who is belonging from karachi so i will help him about vaccine registration and avail 1st doze of vaccine on same day,0.0,0.0,0,0.0,en,1164121835920904194,1407593623110180867,EhtishamPti111,https://twitter.com/EhtishamPti111/status/1407850828027863050,Neutral
Wed Jun 23 23:59:16 +0000 2021,1.4078507789041047e+18,"When you restrict the behavior and movement of the sick, that's called a quarantine.  When you restrict behaviors and movement of the healthy, that's called tyranny. @JustinTrudeau @marcomendicino @PattyHajdu #covid #covidlies #vaccine #plandemic #pcrdemic #coronavirus",0.0,1.0,0,0.0,en,760882030334935040,1407850778904104962,sabuunall,https://twitter.com/sabuunall/status/1407850778904104962,Neutral
Wed Jun 23 23:59:11 +0000 2021,1.4078507540485489e+18,"You do not need a Covid vaccine booster - yet, CDC group says https://t.co/pqrTsrpa7z",0.0,0.0,0,0.0,en,191514298,1407850754048548865,newsman82,https://twitter.com/newsman82/status/1407850754048548865,Negative
Wed Jun 23 23:59:10 +0000 2021,1.4078507501101711e+18,@POTUS So what are you doing to EXPEDITE access to a proven SAFER and EFFECTIVE vaccine from @Novavax that both the Trump admin and your admin have slowed trials and production supplies for Big Pharma with worse side effects? @US_FDA #CovidVaccine #DeltaVariant,0.0,0.0,0,2.0,en,1140841576588926976,1407846150611341312,WriterAMichaels,https://twitter.com/WriterAMichaels/status/1407850750110171136,Negative
Wed Jun 23 23:59:04 +0000 2021,1.4078507246717133e+18,"@GeraldoRivera Not everyone can take the vaccine. I don’t have to discuss my health with you. You worry about you, and your family. You are a typical elitist who thinks you know more about Covid and our family situation’s, you don’t! You never learn to just shut up.",0.0,0.0,0,0.0,en,120212149,1407850724671713283,jonimarielew,https://twitter.com/jonimarielew/status/1407850724671713283,Neutral
Wed Jun 23 23:58:52 +0000 2021,1.4078506778844078e+18,"Creator of CDC coronavirus vaccine app dies after jab, company blames “covid” https://t.co/TLjzNRoUex",0.0,0.0,2,3.0,en,22139344,1407850677884407810,manyhopes,https://twitter.com/manyhopes/status/1407850677884407810,Negative
Wed Jun 23 23:58:52 +0000 2021,1.407850676290351e+18,@maximum_sincere I’ll tell you where the media have overwhelmingly done responsible reporting for months: in countries where people are dying daily of covid.  The vaccines were not heavily politicised.,0.0,0.0,0,1.0,en,795899346101252096,1407847656701915137,MissLucy_2011,https://twitter.com/MissLucy_2011/status/1407850676290351112,Neutral
Wed Jun 23 23:58:46 +0000 2021,1.407850650407342e+18,@KyleHunter @DrDave01 Don’t think so because it’s been shown you can get covid again with the vaccine,0.0,0.0,0,1.0,en,14134204,1407548311519649793,shiralazar,https://twitter.com/shiralazar/status/1407850650407342084,Negative
Wed Jun 23 23:58:46 +0000 2021,1.4078506498411438e+18,"Most of Idaho nursing home staffers have not received COVID-19 vaccine, federal data say https://t.co/JzR5lvyiaw @GovernorLittle",0.0,0.0,0,0.0,en,459715372,1407850649841143815,bjudy90,https://twitter.com/bjudy90/status/1407850649841143815,Neutral
Wed Jun 23 23:58:40 +0000 2021,1.4078506265838264e+18,"I will be going door-to-door providing fact sheets about the vaccines, answering questions, and having wonderful conversations!  If you see me out walking - don’t be alarmed by my sweat - stop and say “hi!”   #SNCO #COVID19 #COVIDVaccine #Topeka #VaccineFiesta #FiestaDeVacunación",0.0,1.0,1,1.0,en,220523088,1407850592056365056,DerikFler,https://twitter.com/DerikFler/status/1407850626583826433,Neutral
Wed Jun 23 23:58:39 +0000 2021,1.4078506216723003e+18,"@ufer @BenMarten Excess deaths doesn’t mean it’s from covid. Could be lockdown, could be vaccines, could be combination of three",0.0,1.0,0,2.0,en,1315851104215859202,1407842528133402627,covidbrossuck,https://twitter.com/covidbrossuck/status/1407850621672300547,Neutral
Wed Jun 23 23:58:37 +0000 2021,1.4078506138203873e+18,For the vaccine hesitant in Australia read this and get vaccinated ASAP. 2 million UK adults suffering from long covid https://t.co/6dudFnnKib,0.0,0.0,0,1.0,en,2448859717,1407850613820387330,breathecoaching,https://twitter.com/breathecoaching/status/1407850613820387330,Positive
Wed Jun 23 23:58:32 +0000 2021,1.407850592056365e+18,"Tonight, I’m out canvassing in the 66607 zip code to promote the Vaccination Fiesta/Fiesta de Vacunación on Saturday, June 26th, from 10am-2pm.   This will be held at the Salvation Army (1320 SE 6th Ave).  #SNCO #COVID19 #COVIDVaccine #Topeka #VaccineFiesta #FiestaDeVacunación https://t.co/YOiYMvi52K",0.0,1.0,0,2.0,en,220523088,1407850592056365056,DerikFler,https://twitter.com/DerikFler/status/1407850592056365056,Neutral
Wed Jun 23 23:58:29 +0000 2021,1.4078505804087788e+18,"COVID-19 Vaccine Clinic REGISTER: https://t.co/st225XJCDa  June 28th, 2021 - 2PM - 8PM Emery Collegiate Institute 3395 Weston Rd, North York ON M9M 2V9 https://t.co/WQvCExQUmE",1.0,0.0,0,0.0,en,529475700,1407850580408778757,EmeryVillageBIA,https://twitter.com/EmeryVillageBIA/status/1407850580408778757,Neutral
Wed Jun 23 23:58:27 +0000 2021,1.4078505725570335e+18,2nd dose for the COVID-19 Vaccine booked next Thursday July 1st. Soon I'll be fully vaccinated!🙂 #covidvaccine #vaccine,0.0,0.0,0,0.0,en,403043000,1407850572557033475,SuchateMadahar,https://twitter.com/SuchateMadahar/status/1407850572557033475,Positive
Wed Jun 23 23:58:27 +0000 2021,1.407850570220716e+18,"COVID-19: Vaccine numbers in B.C. above 4.5 million, includes more than a million 2nd shots https://t.co/asnU59vK1U",0.0,0.0,2,2.0,en,16342817,1407850570220716032,theprovince,https://twitter.com/theprovince/status/1407850570220716032,Neutral
Wed Jun 23 23:58:23 +0000 2021,1.4078505543452751e+18,Cleveland clinic: Already had COVID? Vaccine provides no added benefit beyond your own innate immunity https://t.co/5zCufdULjn,0.0,0.0,0,1.0,en,22139344,1407850554345275393,manyhopes,https://twitter.com/manyhopes/status/1407850554345275393,Positive
Wed Jun 23 23:58:18 +0000 2021,1.4078505326731835e+18,"More than 128,000 COVID-19 vaccine doses administered in Humboldt and more than half of county residents are fully vaccinated. Check out the latest data at https://t.co/qNpnCPFeBl. Go to https://t.co/RLC8SL55Ex or https://t.co/41p7NSFbN2 to sign up. #HumboldtTogether #HumCoCOVID https://t.co/wgeJRWBdJY",0.0,0.0,0,1.0,en,1241111930531532800,1407850532673183744,HumCoCOVID19,https://twitter.com/HumCoCOVID19/status/1407850532673183744,Neutral
Wed Jun 23 23:58:16 +0000 2021,1.4078505239952384e+18,@guardian 177 million people have received at least one dose of COVID-19 vaccine in the United States Through follow-up CDC and FDA have confirmed 393 reports of myocarditis or pericarditis.  VAERS has received 616 reports. ZERO DEATHS! https://t.co/EB49X3ZjQD,0.0,0.0,0,0.0,en,1368706343083728899,1407845316402032640,SpeakerForTheD6,https://twitter.com/SpeakerForTheD6/status/1407850523995238402,Positive
Wed Jun 23 23:58:15 +0000 2021,1.40785051959126e+18,"Covid vaccine? Nah mate, not for me thanks, I'm going building a boat to set this fucker off into the ocean instead.",0.0,1.0,0,7.0,en,502973158,1407850014110633994,MedievalDuffer,https://twitter.com/MedievalDuffer/status/1407850519591260161,Negative
Wed Jun 23 23:58:09 +0000 2021,1.407850495365034e+18,No one will ever convince me this song isn't Satan convincing someone to take the Poison Vaccine  #Vaccine #Covid #Hoax https://t.co/Dzctw2kRdK,0.0,0.0,0,0.0,en,187098890,1407850495365033985,Genesis1Twelve,https://twitter.com/Genesis1Twelve/status/1407850495365033985,Negative
Wed Jun 23 23:58:06 +0000 2021,1.4078504819936297e+18,153 employees at Houston-area medical network out of jobs for refusing COVID-19 vaccine https://t.co/92VikMI8hk,2.0,4.0,6,6.0,en,866854704,1407850481993629697,theflowernurse,https://twitter.com/theflowernurse/status/1407850481993629697,Neutral
Wed Jun 23 23:58:06 +0000 2021,1.4078504819851428e+18,"@Valerie80753580 @POTUS the covid vaccine is not a cure and anyone that is vaccinated can still get COVID-19, which also applies to the harsher strand currently on the run. It doesn’t exempt us from covid but helps lower our chances of dying from it and or having harsh symptoms.",0.0,0.0,0,0.0,en,795084761815547905,1407846150611341312,whatthefuckella,https://twitter.com/whatthefuckella/status/1407850481985142785,Negative
Wed Jun 23 23:58:05 +0000 2021,1.4078504774134088e+18,"@Kamanira I’m not telling you what to trust. You should decide that for yourself. I’ve listened/read as many points of view from scientists from all sides as I can find, and to me (and many people) it’s blatantly obvious that the COVID vaccines main goal is to make a profitable business",0.0,1.0,0,0.0,en,9.86353E+17,1407816845390909440,adrone953862749,https://twitter.com/adrone953862749/status/1407850477413408768,Neutral
Wed Jun 23 23:58:02 +0000 2021,1.407850465333682e+18,"Watching videos on basso profundo voices because I find the super low notes very soothing  YouTube: would you like to watch this video about how COVID-19 vaccines are actually deadly?""""",0.0,0.0,0,4.0,en,1262225183529553920,1407850465333682176,QueerTransFemme,https://twitter.com/QueerTransFemme/status/1407850465333682176,Negative
